,jk,kalimat,label,naon,propn,subyek,takso
847,33,microsoft exchange server      persyaratan prasyarat dan penyebaran mengelola server pertukaran microsoft      dan objek penerima mengelola surat diaktifkan perizinan objek objek dan menerapkan folder kotak pesan publik merencanakan dan mengkonfigurasi keamanan administratif dan audit,2,0.6060606060606061,0,0,1
848,5,transisi ke server pertukaran microsoft     ,0,0.8,0,0,0
849,88,adalah organisasi anda yang berencana untuk meningkatkan ke microsoft exchange      jika demikian anda akan mengalami periode koeksistensi ketika bagian dari organisasi masih menggunakan fungsi pertukaran warisan sementara bagian lain telah menyelesaikan upgrade untuk pertukaran       dalam kursus ilmu komputer ini anda akan belajar bagaimana rencana koeksistensi dengan pertukaran      atau      dan pertukaran       menerapkan koeksistensi dengan versi pertukaran sebelumnya dan akhirnya menonaktifkan versi server pertukaran sebelumnya  kursus ini merupakan bagian dari microsoft exchange server      xseries  dengan menyelesaikan kursus ini anda akan mendapatkan pemahaman yang lebih baik tentang koeksistensi pesan exchange server      ,1,0.4318181818181818,1,1,1
850,23,merencanakan koeksistensi dengan pertukaran microsoft      atau      dan pertukaran      mengimplementasikan koeksistensi dengan versi sebelumnya dari pertukaran microsoft exchange versi sebelumnya dari server pertukaran microsoft,2,0.5652173913043478,1,0,1
851,3,memahami para kolaborator,0,0.3333333333333333,0,0,0
852,104,pengetahuan mendasar tentang bagaimana orang bekerja dan berinteraksi bersama dapat membuat kolaborasi secara eksponensial lebih efektif  kursus ini dirancang untuk memberi anda pemahaman yang lebih besar tentang kolaborasi dan cara cara itu dapat dikelola dalam bisnis saat ini  teknologi cloud nas semakin menjadi tulang punggung pengalaman kolaborasi sangat penting untuk memahami bagaimana orang berkolaborasi dan bertukar informasi  dengan memahami cara orang berkolaborasi anda dapat memilih alat teknologi terbaik untuk mendukung upaya kolaborasi tersebut di seluruh organisasi  nyou akan mempelajari prinsip prinsip dasar untuk berinteraksi dengan orang lain bagaimana mendefinisikan metode efektif gaya kolaborasi anda untuk membangun tim virtual dan metode untuk memimpin dalam tim ,1,0.3557692307692308,1,1,1
853,80,teknik interaksi bagaimana terlibat secara efektif dengan rekan tim dan orang lain tentang gaya kolaborasi anda apa gaya komunikasi anda dan bagaimana anda dapat terlibat dengan gaya lain dengan cara yang produktif dan bermakna n untuk membangun tim virtual anda akan mendapatkan keterampilan yang berharga dalam berkolaborasi dengan tim yang didistribusikan di seluruh dunia n untuk memimpin dalam tim anda akan mendapatkan prinsip prinsip dasar yang diperlukan untuk secara efektif memimpin dalam tim baik lokal maupun dalam pengaturan virtual n,2,0.3,1,1,1
854,7,skype untuk hibrid dan routing suara bisnis,0,0.7142857142857143,1,0,0
855,101,dalam skype untuk konsep konsep bisnis cloud voice dan perencanaan anda akan belajar tentang skype untuk bisnis online dan bagaimana itu dapat menyediakan fungsi pertemuan dan suara  nyou akan belajar bagaimana merencanakan penyebaran cloud pbx termasuk integrasi dengan koneksi pstn di lokasi  anda juga akan belajar cara menyebarkan konferensi pstn dan mengintegrasikan identitas dan keamanan cloud dengan direktori aktif di tempat  akhirnya anda akan belajar bagaimana berhasil merencanakan penyebaran suara  kursus ini adalah yang kedua dalam serangkaian tiga kursus online yang dirancang untuk membantu anda mempersiapkan diri untuk mengambil        u   c menyebarkan suara perusahaan dengan skype untuk ujian      u   d bisnis ,1,0.40594059405940597,1,1,1
856,35,skype untuk ikhtisar online bisnis implement cloud pbx dan konektivitas pstn implement pstn conferencing n identitas tmanage antara di lokasi dan cloud n menilai jaringan kesiapan plan penyebaran dengan menggunakan kerangka kerja sukses adopsi n,2,0.6285714285714286,1,0,1
857,6,server pertukaran microsoft        layanan akses klien,0,1.0,1,0,0
858,90,dalam kursus ilmu komputer ini anda akan belajar bagaimana server pertukaran microsoft reg      menyediakan akses ke kotak surat pengguna untuk banyak klien yang berbeda  di server pertukaran      semua klien perpesanan mengakses kotak surat server pertukaran melalui penggunaan layanan akses klien cas  karena pentingnya cas dalam menyalakan mesin messaging pertukaran anda harus memahami bagaimana merencanakan implementasi dan mengelola layanan akses klien microsoft exchange server       kursus ini merupakan bagian dari microsoft exchange server      xseries  dengan menyelesaikan kursus ini anda akan mendapatkan pemahaman yang lebih baik tentang layanan akses klien dalam server pertukaran      ,1,0.5444444444444444,1,1,1
859,37,merencanakan dan mengimplementasikan konektivitas klien dalam organisasi anda mengimplementasikan dan mengkonfigurasi prospek pada implementasi web dan mengonfigurasi rencana olahpesan seluler dan mengonfigurasi layanan akses klien untuk rencana akses internet dan mengonfigurasi ketersediaan tinggi untuk layanan akses klien,2,0.5675675675675675,0,1,1
860,8,perencanaan amp mengembangkan tata kelola untuk transformasi digital,0,0.625,0,0,1
861,67,organisasi sedang mengembangkan datanya dengan yang kedua membuat manajemen dan keamanan pengelolaan data menjadi aktivitas penting  kursus ini adalah pengantar praktik terbaik tata kelola dengan cara merencanakan dan mengembangkan kebijakan untuk organisasi anda  panduan ini akan membantu memengaruhi keputusan penting dalam organisasi anda dan menentukan kegiatan yang harus dilakukan  kursus ini adalah untuk semua tingkat peserta didik yang ingin meningkatkan tata kelola data mereka dalam organisasi mereka ,1,0.40298507462686567,1,1,1
862,11,pengetahuan tentang standar industri pengembangan kebijakan tata kelola ilmu bahasa umum,2,0.8181818181818182,0,0,0
863,7,skype untuk beban kerja lanjutan bisnis suara,0,0.8571428571428571,1,0,0
864,79,dalam kursus ini anda akan belajar bagaimana merancang dan mengkonfigurasi komponen inti dari suatu tempat penyebaran suara perusahaan menerapkan fitur panggilan yang ditingkatkan dan mengelola telepon ip  anda juga akan belajar bagaimana menerapkan panggilan darurat dan mengoptimalkan jaringan anda untuk suara perusahaan  akhirnya anda akan belajar cara memantau dan menjaga kualitas suara  kursus ini adalah yang ketiga dalam serangkaian tiga kursus yang dirancang untuk membantu anda mempersiapkan suara perusahaan berskala        u   c dengan skype untuk ujian      u   d bisnis ,1,0.3924050632911392,1,1,1
865,29,merancang dan mengonfigurasi penyebaran suara perusahaan implement fitur panggilan yang ditingkatkan manage ip phones implement pemanggilan darurat n untuk mengintimize jaringan untuk suara nmonitor dan menjaga kualitas suara n,2,0.6206896551724138,1,0,1
866,7,microsoft exchange server        basis data kotak surat,0,1.0,1,0,0
867,95,dalam kursus ilmu komputer ini anda akan belajar bagaimana merencanakan dan mendesain komponen kunci dari infrastruktur pertukaran microsoft server kotak surat  server kotak surat host basis data kotak surat dan buku alamat menangani transportasi pesan dan routing dan menyediakan layanan pesan terpadu  anda akan belajar untuk melindungi basis data kotak surat dan data yang dikandungnya dengan mengkonfigurasi server dan database kotak surat untuk ketersediaan tinggi dan ketahanan situs  kursus ini merupakan bagian dari microsoft exchange server      xseries  dengan menyelesaikan kursus ini anda akan mendapatkan pemahaman yang lebih baik tentang database kotak surat di server pertukaran      ,1,0.5473684210526316,1,1,1
868,33,rencana dan desain microsoft exchange      mailbox server merencanakan dan mengimplementasikan rencana ketersediaan tinggi kotak surat dan mengimplementasikan rencana solusi tangguh situs kotak pesan dan mengimplementasikan pemulihan cadangan dan pemulihan basis data kotak surat,2,0.6666666666666666,1,0,1
869,6,mengelola pertukaran microsoft online di kantor    ,0,0.5,0,0,1
870,108,dalam kursus ilmu komputer ini anda akan belajar cara mengatur dan menggunakan pertukaran online aplikasi olahpesan yang di host dalam microsoft office     yang menyediakan organisasi dengan akses ke versi server pertukaran berfitur lengkap  anda akan belajar cara menjalankan sistem perpesanan di kantor      kami akan membahas berbagai jenis penerima email yang tersedia dan cara mengelola domain email untuk mereka  kami akan memandu anda melalui kemampuan perlindungan email kantor     dan akan menunjukkan kepada anda cara mengelola klien dan perangkat seluler yang mengakses email mereka di kantor      anda akan belajar tentang fitur pengarsipan dan keamanan dalam pertukaran secara online  akhirnya anda akan belajar cara memindahkan sistem pesan yang ada ke kantor     ,1,0.4074074074074074,0,1,1
871,26,membuat dan mengelola penerima pertukaran managing alamat email dan domain planning untuk pertukaran perlindungan online manage pertukaran layanan online how untuk mengimplementasikan migrasi kotak surat n,2,0.6538461538461539,0,0,1
872,6,mengatur penginjilan dan mencapai adopsi pengguna,0,0.5,0,0,1
873,85,organisasi sering menghabiskan banyak uang untuk alat kolaboratif tetapi alat alat tersebut tidak ada gunanya kecuali ada adopsi yang meluas di seluruh tim  bagaimana organisasi dapat memastikan bahwa alat alat yang mereka investasikan mencapai adopsi penuh pada kursus ini anda akan mempelajari metode untuk melibatkan pengguna dan membangun dukungan internal untuk alat alat baru  anda akan belajar cara melakukan pelatihan yang efektif serta cara cara mengembangkan konten yang akan mendorong adopsi  anda akan belajar bagaimana meningkatkan produktivitas dan mengkomunikasikan proses untuk peningkatan kolaboratif secara keseluruhan ,1,0.35294117647058826,1,1,1
874,25,teknik teknik pelatihan yang efektif n menghasilkan konten bermanfaat yang dapat dipakai dan mendorong kerja sama produktif untuk tim tim n mempromosikan peningkatan pengendalian n,2,0.44,1,0,0
875,5,pemecahan masalah skype untuk bisnis,0,0.8,1,0,0
876,56,dalam pemecahan masalah skype untuk bisnis kami memeriksa skype untuk bisnis      arsitektur dan belajar bagaimana memecahkan masalah skype untuk masalah terkait bisnis termasuk n nanalyzing tanda klien dalam proses nconferencing nerdence masalah npresence nremote konektivitas nfirewalls nedge konfigurasi server npbx integrasi n nis saja akan paling berharga untuk itu profesional yang mengelola skype untuk penyebaran bisnis ,1,0.5178571428571429,1,1,1
877,40,apa yang akan anda pelajari n nidentify masalah konfigurasi firewall n skype ttrace untuk komunikasi bisnis dengan cls dan log klien dan pelacakan jejak dan pesan dengan snooper troubleshoot skype untuk tanda bisnis dalam proses troubleshoot konfigurasi suara perusahaan n,2,0.65,1,1,0
878,5,server pertukaran microsoft        layanan transportasi,0,1.0,1,0,0
879,94,kursus ilmu komputer ini menjelaskan perencanaan dan konfigurasi transportasi pesan dalam organisasi server pertukaran microsoft       khusus anda akan merencanakan solusi yang memenuhi persyaratan sla untuk pengiriman pesan  anda akan merencanakan dan mengonfigurasikan penerima koneksi dan pemfilteran perizinan malware  selain itu anda akan merencanakan membuat dan mengkonfigurasi mx record untuk skenario failover mengelola resubmission dan reroute antrian serta menguji dan melakukan langkah langkah untuk transport failover dan peralihan  kursus ini merupakan bagian dari microsoft exchange server      xseries  dengan menyelesaikan kursus ini anda akan mendapatkan pemahaman yang lebih baik tentang kemampuan transportasi pesan dari server pertukaran      ,1,0.4574468085106383,1,1,1
880,35,mengkonfigurasi transportasi dan routing dalam rencana pertukaran microsoft      untuk rencana keamanan pesan dan mengkonfigurasi ketersediaan transportasi tinggi dan ketahanan situs mengimplementasikan solusi antivirus untuk server pertukaran microsoft      menerapkan solusi anti spam untuk server pertukaran microsoft     ,2,0.6571428571428571,0,0,1
881,3,kerangka operasi skype,0,1.0,1,0,0
882,73,kerangka operasi skype sof adalah panduan dan alat yang komprehensif untuk menerapkan dan mengelola layanan komunikasi efektif biaya yang dapat diandalkan berdasarkan skype untuk bisnis  itu mencakup seluruh siklus hidup pelanggan termasuk perencanaan operasi adopsi pengiriman dan migrasi  dalam kursus ini anda akan mempelajari cara menggunakan sof untuk menyiapkan penerapan skype untuk bisnis  kami akan menunjukkan cara menggunakan lembar kerja dan bahan persiapan sehingga anda dapat memaksimalkan skype anda untuk kesiapan penyebaran bisnis ,1,0.4657534246575342,1,1,1
883,72,menggambarkan fase dan tahapan kerangka operasi skype  menjelaskan berbagai skenario penyebaran dalam kerangka operasi skype  menentukan pemangku kepentingan yang tepat dan peran mereka dalam menyebarkan skype untuk bisnis  mendeskripsikan strategi penempatan proksi office      menentukan infrastruktur dan kesehatan berkualitas panggilan di mana skype untuk bisnis akan dikerahkan  mengadakan lokakarya yang menentukan pedoman penerapan dan mendukung migrasi klien  membuat peluncuran situs dan rencana migrasi  deskripsikan tugas operasional skrip mingguan dan bulanan harian untuk bisnis ,2,0.5277777777777778,1,0,1
884,4,memilih alat teknologi kolaboratif,0,0.75,0,0,1
885,48,sebagai organisasi tumbuh dengan cepat  upaya untuk meningkatkan produktivitas adalah kunci prioritas  kursus ini adalah pengantar metode untuk memilih teknologi yang dibutuhkan oleh organisasi untuk meningkatkan kolaborasi dan produktivitas  kursus ini adalah untuk semua tingkat peserta didik yang ingin meningkatkan pengambilan keputusan mereka berkaitan dengan alat kolaboratif teknologi ,1,0.4375,0,1,1
886,17,bagaimana memilih teknologi yang tepat untuk proses dan strategi metode kerja untuk pemilihan teknologi bagaimana mengimplementasikan solusi,2,0.47058823529411764,0,0,1
887,4,pesan onboarding ke kantor    ,0,0.5,1,0,0
888,62,dalam kursus ilmu komputer ini kami akan membawa anda melalui proses penyebaran migrasi sistem email anda ke kantor     menggunakan pusat fasttrack manfaat bagi organisasi yang lebih besar dari     kursi  kami akan menjelaskan perjalanan membayangkan dan onboarding sebagai bagian dari proses fasttrack  kursus ini akan menguraikan semua tanggung jawab yang harus dilakukan pelanggan serta menjelaskan tanggung jawab pusat trek cepat dalam proses orientasi ,1,0.46774193548387094,0,1,1
889,31,memahami manfaat microsoft fasttrack dan melakukan tperform penilaian lingkungan anda n untuk melakukan remediasi lingkungan anda dan memungkinkan kantor anda menyewakan sistem email anda ke office     menggunakan proses migrasi fasttrack n,2,0.5161290322580645,1,1,1
890,7,server pertukaran microsoft        topologi hibrida dengan office    ,0,0.7142857142857143,1,0,0
891,153,adalah perencanaan organisasi microsoft exchange      anda untuk hidup berdampingan dengan atau beralih ke office     jika demikian anda perlu menyiapkan topologi hibrida dengan office      dalam kursus ilmu komputer ini anda akan belajar bagaimana merencanakan koeksistensi dengan pertukaran      dan office     serta rencana menyebarkan dan mengelola konfigurasi hibrida  secara khusus anda akan belajar bagaimana mengevaluasi batasan dari rencana konfigurasi wizard hibrid dan mengelola rencana autentikasi penyebaran oauth berbasis hybrid dan mengonfigurasikan persyaratan sertifikat dan firewall untuk pertukaran hibrida mengatur pemecahan masalah transportasi dan akses klien dengan pertukaran online memecahkan masalah sinkronisasi direktori memecahkan masalah remediasi iklan untuk sinkronisasi direktori merencanakan membuat dan mengonfigurasi ruang nama untuk rencana koeksistensi dan mengonfigurasikan konfigurasi ulang rencana konfigurasi firewall untuk rencana koeksistensi dan mengkonfigurasi untuk rencana kebutuhan aliran email untuk migrasi kotak surat  kursus ini merupakan bagian dari microsoft exchange server      xseries  dengan menyelesaikan kursus ini anda akan mendapatkan pemahaman yang lebih baik tentang koeksistensi pesan pertukaran server      dengan kantor     ,1,0.5032679738562091,1,1,1
892,32,merencanakan menyebarkan dan mengelola rencana federasi penukaran microsoft dan mengelola rencana otentikasi berbasis penyebaran oauth hibrida dan mengonfigurasi persyaratan sertifikat dan firewall untuk rencana penyiapan hibrid hibrida dan mengonfigurasi persyaratan aliran email,2,0.5625,0,0,1
893,5,pemecahan masalah server pertukaran microsoft     ,0,1.0,0,0,0
894,67,dalam kursus pelatihan ini anda akan mempelajari cara memecahkan berbagai komponen server pertukaran microsoft       pemutakhiran server pertukaran microsoft      membawa seperangkat fitur dan layanan teknologi baru untuk bertukar server platform pengiriman pesan yang menyediakan penjadwalan email dan alat untuk kolaborasi khusus dan aplikasi layanan perpesanan  dalam kursus ini  anda akan menjelajahi masalah akses klien masalah basis data kotak surat transportasi pemecahan masalah dan rincian mendasari konfigurasi hibrida pertukaran ,1,0.5970149253731343,0,1,1
895,22,bagaimana mengidentifikasi masalah dengan layanan akses klien pemecahan masalah database kotak surat memperbaiki masalah layanan transportasi mengelola federasi hibrida dan komponen lainnya,2,0.7272727272727273,0,0,1
896,7,skype untuk perencanaan dan desain infrastruktur bisnis,0,0.7142857142857143,1,0,0
897,96,dalam kursus ini anda akan mempelajari dasar dasar tentang skype untuk infrastruktur server bisnis  nyou akan belajar bagaimana merencanakan skype untuk penyebaran server bisnis termasuk perencanaan untuk kesiapan jaringan dan ruang nama  anda juga akan belajar cara memasang skype untuk server bisnis      dan cara meningkatkan dari server lync ke skype untuk server bisnis  anda juga akan belajar bagaimana mengelola skype untuk pengguna bisnis dan menyebarkan dan mengelola skype untuk klien bisnis  kursus ini merupakan bagian dari serangkaian tiga kursus yang akan mempersiapkan anda untuk solusi inti      u   c dari skype microsoft untuk bisnis      ujian u   d ,1,0.4583333333333333,1,1,1
898,35,skype untuk server bisnis      ikhtisar plan skype untuk penyebaran server bisnis n menginstal skype untuk server bisnis upgrade dari server lync ke skype untuk server bisnis n skype tmanage untuk pengguna bisnis dan klien n,2,0.6857142857142857,1,0,0
899,7,skype untuk implementasi infrastruktur bisnis dan konferensi,0,0.7142857142857143,1,0,0
900,100,dalam kursus ini anda akan belajar tentang cara mengelola dan memecahkan masalah skype untuk penyebaran server bisnis  nyou akan belajar bagaimana merencanakan dan menyebarkan konferensi dalam skype untuk server bisnis       konferensi adalah salah satu alasan utama mengapa banyak organisasi menggunakan skype untuk bisnis  konferensi termasuk web conferencing dial di konferensi dan perencanaan untuk konferensi besar  akhirnya anda juga akan belajar bagaimana menyediakan akses eksternal ke skype anda untuk penyebaran server bisnis bagi karyawan dan pengguna dari organisasi lain  ini adalah yang kedua dalam serangkaian tiga kursus yang akan mempersiapkan anda untuk solusi skype microscos untuk bisnis      u   d        u   cc ,1,0.39,1,1,1
901,45,mengelola dan memecahkan masalah skype untuk penyebaran server bisnis plan dan menyebarkan skype untuk konferensi web server bisnis dan konferensi besar plan dan menyebarkan dial dalam konferensi plan dan menyebarkan sistem ruang skype plan dan menyebarkan akses eksternal ke skype untuk penyebaran server bisnis n,2,0.5777777777777777,1,0,1
902,6,skype untuk konfigurasi lanjutan infrastruktur bisnis,0,0.8333333333333334,1,0,0
903,83,dalam skype kursus ini untuk konfigurasi lanjutan infrastruktur bisnis  anda akan belajar cara memantau koneksi klien ke skype untuk bisnis dan cara mengarsipkan konten dari skype untuk konferensi bisnis atau percakapan pesan instan  anda juga akan belajar cara menggunakan dan mengelola fitur obrolan yang terus menerus  kami akan membahas hubungan antara ketersediaan tinggi dan pemulihan bencana serta bagaimana merencanakan dan menerapkan keduanya  akhirnya kami memeriksa cara mempersiapkan dan menerapkan penerapan hibrida dengan skype untuk server bisnis di lokasi dan skype untuk bisnis online ,1,0.42168674698795183,1,1,1
904,44,merencanakan dan menyebarkan skype hibrida untuk lingkungan server bisnis dan menerapkan ketersediaan tinggi untuk semua skype untuk komponen server bisnis plan dan menerapkan pemulihan bencana untuk semua skype untuk komponen server bisnis plan dan menyebarkan pemantauan dan pengarsipan plan dan menyebarkan obrolan tetap n,2,0.5,1,0,1
905,4,windows server      jaringan dasar,0,0.75,0,0,0
906,108,apakah anda ingin membangun skillset yang diperlukan untuk menggerakkan generasi berikutnya dari server windows dioptimalkan aplikasi jaringan dan layanan web maka anda re di tempat yang tepat kursus serba diri ini akan membantu anda memahami dan menerapkan skema pengalamatan ip dan menyiapkan host yang dinamis konfigurasi protokol infrastruktur jaringan dhcp  anda juga akan mengimplementasikan layanan domain nama infrastruktur dns termasuk zona catatan sumber daya dan keamanan  melalui diskusi video tangan di laboratorium dan penilaian anda akan menempatkan strategi jaringan yang tepat untuk lingkungan server windows anda  bagian dari microsoft windows server      fundamental xseries kursus ini akan meningkatkan keterampilan anda dalam mengonfigurasi dan mengelola jaringan dan membantu anda memutuskan ,1,0.46296296296296297,1,1,1
907,16,dhcp perannya dan bagaimana mengkonfigurasi dan mengelola konfigurasi protokol dns dan manajemen jaringan yang sedang berlangsung,2,0.375,1,0,1
908,3,windows server      virtualisasi,0,0.6666666666666666,0,0,0
909,125,cara umum untuk memaksimalkan virtualisasi server sumber daya memungkinkan partisi server fisik menjadi server virtual yang lebih kecil  itu adalah keterampilan kunci di dunia saat ini dan anda dapat mempelajarinya di sini  kursus ini akan membantu anda memahami dan menerapkan komponen dari peran hiper  ini termasuk bagaimana menerapkan teknologi virtualisasi mengimplementasikan dan mengkonfigurasi hyper v virtual hard disk dan mesin virtual dan bagaimana menggunakan windows server containers dan docker through diskusi video tangan di laboratorium dan penilaian anda akan menempatkan strategi virtualisasi yang tepat untuk lingkungan server windows anda kursus ini akan mengajarkan anda keterampilan yang diperlukan untuk virtualisasi server yang tepat  itu juga akan mempersiapkan anda untuk tes sertifikasi microsoft dan lencana  dan semua yang anda butuhkan pada pekerjaan pengantar dalam administrasi server windows ,1,0.416,1,1,1
910,28,teknologi virtualisasi apa yang tersedia dan kapan mereka harus digunakan bagaimana mengonfigurasi hyper v virtual machines virtual storage dan virtual networks bagaimana menggunakan windows server containers dengan docker,2,0.5357142857142857,1,0,1
911,9,mengembangkan aplikasi skala planet di langit biru kosmos db,0,0.7777777777777778,0,0,1
912,152,jika anda telah akrab dengan nosql di azure dan platform yang sangat baik untuk penyimpanan data non relasional pilihan mengambil langkah berikutnya bergabung dengan kami untuk melihat secara mendalam pada pengembangan aplikasi nosql di super scalable blue cosmos db    didistribusikan multi model database dari microsoft yang secara transparan mereplikasi data anda di mana pun pengguna anda berada  belajar tentang fitur dan kemampuan skala globalnya yang luas  kemudian masuk lebih dalam ke beberapa apis yang tersedia dalam warna biru db untuk menyimpan berbagai jenis data nosql we mulai dengan melihat konsep umum termasuk skema partisi replikasi global hirarki keamanan dan lebih banyak ketika anda belajar untuk mengembangkan nilai kunci dokumen atau grafik database dengan kosmos db menggunakan serangkaian apis populer dan model pemrograman  plus kami akan bekerja dengan spesifik api untuk documentdb gremlin mongodb dan tabel dan menyimpulkan dengan melihat visualisasi integrasi dunia nyata dan analisis seperti spark connector blue search analytics pencarian ,1,0.4276315789473684,1,1,1
913,35,menyimpan data terstruktur menggunakan tabel api azure cosmos db core fitur kemampuan mengembangkan database dengan api documentdb membangun database grafik dengan api pembuatan database gremlin menggunakan api mongodb mengintegrasikan kosmos db ke layanan database lainnya,2,0.6857142857142857,1,0,1
914,7,pembersihan data dengan kualitas layanan data dqs,0,0.8571428571428571,1,0,0
915,83,apakah data anda berantakan yang anda butuhkan untuk belajar bagaimana membersihkannya dalam kursus ilmu komputer ini kita akan membahas disiplin jaminan kualitas data dan kualitas layanan data dqs  anda akan belajar mengapa data anda perlu membersihkan kemampuan dan fitur dari dqs apa solusi dqs terlihat suka dan bagaimana pembersihan data terintegrasi dengan aliran data layanan ssis integrasi  kami akan mendemonstrasikan berbagai aktivitas kualitas data penting seperti kebijakan pencocokan manajemen penemuan domain untuk duplikasi data dan topik administrasi yang mencakup konfigurasi instalasi dan keamanan ,1,0.5060240963855421,1,1,1
916,57,disiplin jaminan kualitas data sql server dqs kemampuan dan fitur membuat dqs solusi ssis dqs pembersihan komponen pencocokan kebijakan dan proyek administrasi pembaruan kursus dqs sebagai dari    maret      pasar azure data adm akan pensiun dan topik membahas layanan data referensi akan dihapus dari pembaruan kursus terbaru ini  tidak ada perubahan yang akan dilakukan pada contoh kursus sebelumnya ,2,0.6491228070175439,1,1,0
917,8,memungkinkan penemuan sumber data dengan katalog data biru,0,0.625,0,0,0
918,139,katalog data biru membantu produsen data dan konsumen data untuk menemukan mengatur dan memahami beragam aset data dan memungkinkan penemuan sumber data layanan mandiri dengan model metadata dan anotasi crowdsourced dalam komunitas dan budaya data  dalam hal ini para ahli data kursus sains komputer dan pakar intelijen bisnis dapat memperoleh layanan katalog data biru berbasis cloud untuk melihat cara kerjanya  mulai dengan ikhtisar katalog data biru dan kemampuannya  lalu lihat adopsi dan pembuatan katalog data  daftarkan sumber data temukan dan beri keterangan aset dan tentukan glosarium bisnis  dapatkan rincian tentang mengelola dan mengamankan katalog sehingga anda dapat memperoleh hasil maksimal dari    dan membantu melindungi    aset informasi yang ada  jangan lewatkan kesempatan ini untuk melihat bagaimana katalog data biru memberikan lebih sedikit repositori metadata server yang dapat memberdayakan organisasi anda untuk mendapatkan lebih banyak nilai dari sumber data yang ada ,1,0.4676258992805755,1,1,1
919,37,manfaat dari pengorganisasian aset data organisasi azure katalog data pola adopsi kemampuan dan fitur membuat katalog mendaftarkan data aset annotating dan menemukan aset data yang mendefinisikan dan mengelola glosarium bisnis yang menemukan aset data yang mengelola katalog,2,0.5945945945945946,0,0,1
920,7,memulihkan data di server biru dan sql,0,0.42857142857142855,1,0,0
921,126,adalah data anda yang terlindungi terhadap administrator database bencana  terlepas dari kebutuhan platform untuk siap apakah bekerja dengan server sql      sql server v next di linux atau database sql asuh di kursus ini yang merupakan bagian dari seri administrasi basis data server sql yang akan anda pelajari berbagai model pemulihan yang dapat anda atur  pelajari tentang pilihan anda untuk cadangan sistem dan dapatkan pemahaman tentang cara membuat cadangan dan memulihkan server sql      server sql v next di linux dan basis data sql biru  maka anda benar benar akan melakukan backup  plus dapatkan tips praktis tentang cara mengembalikan database server sql  kursus ilmu komputer ini memperkenalkan fitur dan teknologi untuk memulihkan data  topik termasuk model pemulihan server sql backup database sql server dan memulihkan database server sql ,1,0.5158730158730159,1,1,0
922,32,cara memilih strategi cadangan untuk memenuhi waktu pemulihan dan tujuan titik pemulihan cara membuat cadangan basis data dan log transaksi bagaimana mengelola cadangan cara mengembalikan basis data cara melakukan titik pemulihan waktu,2,0.6875,0,0,1
923,4,mengelola operasi server sql,0,0.75,1,0,1
924,99,sql server database administrator tahu betapa pentingnya untuk mengotomatisasi tugas tugas dan sistem administrasi rutin  pelajari praktik terbaik dalam kursus ini bagian dari seri administrasi server sql server  anda akan mempelajari cara cara untuk memantau kesalahan dan acara kinerja dan mendapatkan detail yang bermanfaat tentang pemeliharaan server dan tugas tugas yang terlibat  jika anda ingin melibatkan topik ini di berbagai platform termasuk sql server      sql server v next di linux dan basis data sql biru  kursus ilmu komputer ini memperkenalkan fitur dan teknologi untuk mengelola operasi basis data  topik termasuk mengotomatisasi pengelolaan server sql pemantauan sql server dan sql,1,0.5252525252525253,1,1,1
925,34,mengelola server sql dengan agen server sql dan pemantauan powershell dan pemecahan masalah sql server dengan dibangun dalam pandangan sistem utilitas dan memperpanjang acara mempertahankan backup server sql pembaruan indeks statistik dan pemeriksaan integritas,2,0.6470588235294118,1,0,1
926,9,menyebarkan dan layanan aplikasi seluler menggunakan layanan aplikasi biru,0,0.4444444444444444,0,0,1
927,167,layanan cloud memudahkan pengembang untuk membangun penyebaran dan mengelola aplikasi perangkat lunak skalabel dengan cepat  dalam kursus ini anda akan belajar cara memanfaatkan layanan aplikasi azure untuk aplikasi seluler untuk membuat aplikasi seluler penyebaran dan layanan  ini akan memungkinkan anda untuk membangun aplikasi seluler yang dapat ditingkatkan untuk memenuhi kebutuhan pengguna dan pelanggan anda  pertama kali anda akan mempelajari dasar dasar layanan aplikasi biru dan biru untuk aplikasi seluler yang mendapatkan ikhtisar dari opsi akun biru portal biru dan cara menyiapkan aplikasi seluler dasar  berikutnya  anda akan belajar tentang opsi untuk menerapkan aplikasi seluler ke layanan aplikasi menggunakan ftp dan git serta opsi untuk penggunaan berkelanjutan  dari sana  anda akan mendapatkan ikhtisar wawasan aplikasi biru yang akan memungkinkan anda memperoleh dan menganalisis telemetri untuk aplikasi langsung anda  akhirnya anda akan belajar tentang pengujian debugging dan logging menggunakan azure yang dibangun dalam rangka kudu  tangan pada contoh dan laboratorium yang realistis dalam kursus ini akan mempersiapkan anda untuk menerapkan keterampilan ini dalam peran anda sebagai pengembang perangkat lunak ,1,0.3712574850299401,1,1,1
928,39,memahami penawaran layanan cloud azure membuat dan menyebarkan aplikasi seluler menggunakan layanan aplikasi biru mengkonfigurasikan penerapan berkelanjutan menggunakan github menggunakan wawasan aplikasi untuk menulis pertanyaan telemetri aplikasi dan menganalisis hasil memahami manfaat dan fitur sistem kudu dan menerapkan pencatatan,2,0.5128205128205128,1,0,1
929,6,mengembangkan aplikasi dan layanan klien data,0,0.6666666666666666,0,0,1
